Date,Open,High,Low,Close,Adj Close,Volume
2000-10-03,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-04,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-05,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-06,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-09,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-10,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-11,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-12,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-13,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-16,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-17,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-18,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-19,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-20,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-23,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-24,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-25,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-26,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-27,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-30,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-10-31,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-01,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-02,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-03,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-06,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-07,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-08,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-09,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-10,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-13,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-14,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-15,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-16,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-17,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-20,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-21,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-22,16.10999870300293,16.10999870300293,16.10999870300293,16.10999870300293,5.968008041381836,0
2000-11-23,16.69999885559082,16.69999885559082,16.69999885559082,16.69999885559082,6.186577320098877,625000
2000-11-24,16.69999885559082,16.69999885559082,16.69999885559082,16.69999885559082,6.186577320098877,0
2000-11-27,16.69999885559082,16.69999885559082,16.69999885559082,16.69999885559082,6.186577320098877,0
2000-11-28,16.69999885559082,16.69999885559082,16.69999885559082,16.69999885559082,6.186577320098877,0
2000-11-29,16.69999885559082,16.69999885559082,16.69999885559082,16.69999885559082,6.186577320098877,0
2000-11-30,16.69999885559082,16.69999885559082,16.69999885559082,16.69999885559082,6.186577320098877,0
2000-12-01,16.69999885559082,16.69999885559082,16.69999885559082,16.69999885559082,6.186577320098877,0
2000-12-04,16.69999885559082,16.69999885559082,16.69999885559082,16.69999885559082,6.186577320098877,0
2000-12-05,18.779998779296875,18.779998779296875,18.779998779296875,18.779998779296875,6.957119941711426,495
2000-12-06,18.599998474121094,18.599998474121094,18.599998474121094,18.599998474121094,6.890438556671143,1012495
2000-12-07,18.599998474121094,18.599998474121094,18.599998474121094,18.599998474121094,6.890438556671143,0
2000-12-08,18.599998474121094,18.599998474121094,18.599998474121094,18.599998474121094,6.890438556671143,0
2000-12-11,18.599998474121094,18.599998474121094,18.599998474121094,18.599998474121094,6.890438556671143,0
2000-12-12,18.599998474121094,18.599998474121094,18.599998474121094,18.599998474121094,6.890438556671143,0
2000-12-13,18.599998474121094,18.599998474121094,18.599998474121094,18.599998474121094,6.890438556671143,0
2000-12-14,18.599998474121094,18.599998474121094,18.599998474121094,18.599998474121094,6.890438556671143,0
2000-12-15,18.599998474121094,18.599998474121094,18.599998474121094,18.599998474121094,6.890438556671143,0
2000-12-18,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,635995
2000-12-19,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2000-12-20,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2000-12-21,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2000-12-22,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2000-12-25,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2000-12-26,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2000-12-27,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2000-12-28,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2000-12-29,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2001-01-01,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2001-01-02,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2001-01-03,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2001-01-04,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2001-01-05,18.499998092651367,18.499998092651367,18.499998092651367,18.499998092651367,6.853393077850342,0
2001-01-08,20.499998092651367,20.499998092651367,20.499998092651367,20.499998092651367,7.59429931640625,1825000
2001-01-09,20.499998092651367,20.499998092651367,20.499998092651367,20.499998092651367,7.59429931640625,0
2001-01-10,20.499998092651367,20.499998092651367,20.499998092651367,20.499998092651367,7.59429931640625,0
2001-01-11,20.499998092651367,20.499998092651367,20.499998092651367,20.499998092651367,7.59429931640625,0
2001-01-12,20.499998092651367,20.499998092651367,20.499998092651367,20.499998092651367,7.59429931640625,0
2001-01-15,20.499998092651367,20.499998092651367,20.499998092651367,20.499998092651367,7.59429931640625,0
2001-01-16,20.499998092651367,20.499998092651367,20.499998092651367,20.499998092651367,7.59429931640625,0
2001-01-17,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,500000
2001-01-18,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-01-19,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-01-22,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-01-23,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-01-24,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-01-25,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-01-26,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-01-29,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-01-30,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-01-31,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-01,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-02,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-05,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-06,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-07,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-08,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-09,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-12,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-13,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-14,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-15,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-16,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-19,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-20,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-21,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-22,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-23,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
2001-02-26,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,6.686688423156738,0
